Date,SubDivision,GangId,OrderNumber,OperationNumber,TrackId,MegaWorkBlock,ShadowWorkBlock,SplitWorkBlock,TieType,WBMileFrom,WBMileTo,AnchorPattern,SpikePattern,FastenerTypeTie,TravelTimeDuringBlocks,ActualStartTime,ActualEndTime,TieNumberType,NumberofTampers,PadInsulatorType,ExpectedOutput,ConfidenceLevel,Version,workBlockPlannedMinutes,TieDensity
00:00.0,RIVERS,W40P0W10,707558765,610,1,Yes,Yes,No,WOOD,108.1999969,108.1999969,Pattern 10,B,NA,60,NULL,NULL,Tie Type 1,0,NULL,960.8411865,0.699999988,1,480,0
00:00.0,RIVERS,W40P0W10,707558765,610,1,Yes,Yes,No,WOOD,108.1999969,108.1999969,Pattern 10,B,NA,60,NULL,NULL,Tie Type 1,0,NULL,960.8411865,0.699999988,1,480,0
00:00.0,RIVERS,W40P0W10,707558765,510,1,Yes,Yes,No,WOOD,108.1200027,108.1999969,Pattern 10,B,NA,30,NULL,NULL,Tie Type 1,0,NULL,315.8599854,0.699999988,1,480,20001.44922
00:00.0,RIVERS,W40P0W10,707558765,610,1,Yes,Yes,No,WOOD,108.1999969,108.1999969,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,55.68133163,0.699999988,1,480,0
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1995.300049,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1995.300049,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1995.300049,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1995.300049,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1995.300049,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1995.300049,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,1958.72998,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,1958.72998,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1995.300049,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,471.2000122,479.1799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1995.300049,0.699999988,1,0,501.254364
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,484.1000061,489.8299866,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1246.275024,0.699999988,1,0,558.4661255
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,484.1000061,489.8299866,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1246.275024,0.699999988,1,0,558.4661255
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,484.1000061,489.8299866,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1246.275024,0.699999988,1,0,558.4661255
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,484.1000061,489.8299866,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1246.275024,0.699999988,1,0,558.4661255
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,484.1000061,489.8299866,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1246.275024,0.699999988,1,0,558.4661255
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,484.1000061,489.8299866,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1246.275024,0.699999988,1,0,558.4661255
00:00.0,FORT FRANCES,W42T04TC,707557926,510,1,No,No,No,WOOD,71.25,71.33000183,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,294.375,0.699999988,1,0,4999.885742
00:00.0,FORT FRANCES,W42T04TC,707557926,510,1,No,No,No,WOOD,71.25,71.33000183,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,294.375,0.699999988,1,0,4999.885742
00:00.0,YALE,W53T01TA,707556954,410,PF11,No,No,No,WOOD,0.01,0.100000001,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,269.7650146,0.699999988,1,0,3000
00:00.0,ASHCROFT,W53T03TB,707557501,410,1,No,No,No,CONCRETE,76.90000153,76.95999908,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,153.3600006,0.699999988,1,0,2466.76709
00:00.0,ASHCROFT,W53T03TK,707557501,710,1,No,No,No,CONCRETE,76.90000153,77.05999756,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,423.9649963,0.699999988,1,0,5206.378906
00:00.0,YALE,W53T02TJ,707558174,710,1,No,No,No,CONCRETE,112.8000031,112.8000031,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,4.258749962,0.699999988,1,0,0
00:00.0,YALE,W53T02TJ,707558174,710,1,No,No,No,CONCRETE,112.8000031,112.8000031,Pattern 10,A,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,29.34375,0.699999988,1,0,0
00:00.0,LILLOOET,W53T05WB,707558173,410,1,No,No,No,WOOD,252.5,252.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,13.64000034,0.699999988,1,0,990.000061
00:00.0,RIVERS,W40P0W10,707558765,610,1,Yes,Yes,No,WOOD,104.8000031,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,48.94250107,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,610,1,Yes,Yes,No,WOOD,104.8000031,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,48.94250107,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,610,1,Yes,Yes,No,WOOD,104.8000031,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,48.94250107,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,610,1,Yes,Yes,No,WOOD,104.8000031,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,48.94250107,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,610,1,Yes,Yes,No,WOOD,104.8000031,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,48.94250107,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,510,1,Yes,Yes,No,WOOD,104.7200012,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,38.81499863,0.699999988,1,0,499.9885559
00:00.0,RIVERS,W40P0W10,707558765,510,1,Yes,Yes,No,WOOD,104.7200012,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,38.81499863,0.699999988,1,0,499.9885559
00:00.0,RIVERS,W40P0W10,707558765,510,1,Yes,Yes,No,WOOD,104.7200012,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,38.81499863,0.699999988,1,0,499.9885559
00:00.0,RIVERS,W40P0W10,707558765,510,1,Yes,Yes,No,WOOD,104.7200012,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,38.81499863,0.699999988,1,0,499.9885559
00:00.0,RIVERS,W40P0W10,707558765,510,1,Yes,Yes,No,WOOD,104.7200012,104.8000031,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,38.81499863,0.699999988,1,0,499.9885559
00:00.0,EDSON,W51T0300,707561879,410,FB55,Yes,Yes,No,WOOD,109.7699966,109.8199997,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,110.6549988,0.699999988,1,0,2499.847412
00:00.0,NECHAKO,W54T03TE,707561850,410,1,No,No,No,CONCRETE,47.27000046,47.29999924,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,72.02500153,0.699999988,1,0,2400.097656
00:00.0,NECHAKO,W54T03TO,707561850,710,1,No,No,No,CONCRETE,70.80000305,70.88999939,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,267.4150085,0.699999988,1,0,5555.781738
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,123.7900009,123.8000031,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,31.80500031,0.699999988,1,180,3199.31665
00:00.0,WATROUS,W44T02TE,707560283,710,1,Yes,Yes,No,WOOD,155.1999969,155.2799988,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,289.3349915,0.699999988,1,0,5024.884766
00:00.0,RIVERS,W40P0W10,707558765,510,1,Yes,Yes,No,WOOD,104.9000015,104.9800034,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,29.94000053,0.699999988,1,0,374.9914246
00:00.0,RIVERS,W40P0W10,707558765,510,1,Yes,Yes,No,WOOD,104.9000015,104.9800034,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,29.94000053,0.699999988,1,0,374.9914246
00:00.0,TELKWA,W54T08TH,707558754,710,1,No,No,No,CONCRETE,103.5199966,103.9000015,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,153.4450073,0.699999988,1,0,5331.510254
00:00.0,YALE,W53T02TJ,707558174,710,1,No,No,No,CONCRETE,101.5,101.5,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,101.8550034,0.699999988,1,0,5280
00:00.0,FORT FRANCES,W42T0400,707557926,710,1,No,No,No,WOOD,50,52.18000031,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,658.4450073,0.699999988,1,0,5275.228516
00:00.0,ASHCROFT,W53T03TK,707557501,710,1,No,No,No,CONCRETE,81.80000305,81.83999634,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,164.2350006,0.699999988,1,0,5250.881348
00:00.0,YALE,W53T01TA,707556954,410,PF10,No,No,No,WOOD,0.01,0.100000001,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,308.5450134,0.699999988,1,0,3333.333252
00:00.0,FORT FRANCES,W42T04TC,707557926,510,1,No,No,No,WOOD,75.59999847,75.68000031,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,294.375,0.699999988,1,0,4999.885742
00:00.0,FORT FRANCES,W42T04TC,707557926,510,1,No,No,No,WOOD,75.59999847,75.68000031,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,294.375,0.699999988,1,0,4999.885742
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,491.8999939,494.6799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1756.88501,0.699999988,1,0,863.3097534
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,491.8999939,494.6799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1756.88501,0.699999988,1,0,863.3097534
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,491.8999939,494.6799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1756.88501,0.699999988,1,0,863.3097534
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,491.8999939,494.6799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1756.88501,0.699999988,1,0,863.3097534
00:00.0,FORT FRANCES,W42T04TC,707557926,510,1,No,No,No,WOOD,76.80000305,76.87999725,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,294.375,0.699999988,1,0,5000.362305
00:00.0,FORT FRANCES,W42T04TC,707557926,510,1,No,No,No,WOOD,76.80000305,76.87999725,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,294.375,0.699999988,1,0,5000.362305
00:00.0,FORT FRANCES,W42T04TF,707557926,410,1,No,No,No,WOOD,58.90000153,58.90000153,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,21.73492813,0.699999988,1,0,0
00:00.0,YALE,W53T01TA,707556954,410,PF10,No,No,No,WOOD,0.5,0.589999974,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,332.230011,0.699999988,1,0,3633.334473
00:00.0,YALE,W53T01TA,707556954,410,PF10,No,No,No,WOOD,0.5,0.589999974,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,332.230011,0.699999988,1,0,3633.334473
00:00.0,ASHCROFT,W53T03TK,707557501,710,1,No,No,No,CONCRETE,81.84999847,82.01000214,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,423.9649963,0.699999988,1,0,5306.128418
00:00.0,ASHCROFT,W53T03TB,707557501,410,1,No,No,No,CONCRETE,81.80000305,82.01999664,Pattern 8,B,NA,60,NULL,NULL,NA,0,NULL,415.0400085,0.699999988,1,240,2640.986084
00:00.0,FORT FRANCES,W42T0400,707557926,710,1,No,No,No,WOOD,52.29999924,54.02000046,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,706.2299805,0.699999988,1,0,5279.065918
00:00.0,TELKWA,W54T08TH,707558754,710,1,No,No,No,CONCRETE,103.4000015,103.4000015,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,1.320000052,0.699999988,1,0,0
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,60.20000076,63.24000168,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,327.0650024,0.699999988,1,0,3198.354248
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,60.20000076,63.24000168,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,327.0650024,0.699999988,1,0,3198.354248
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,60.20000076,63.24000168,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,327.0650024,0.699999988,1,0,3198.354248
00:00.0,FORT FRANCES,W42T04TF,707557926,410,1,No,No,No,WOOD,65.5,70.23000336,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,724.1400146,0.699999988,1,0,146.7229462
00:00.0,FORT FRANCES,W42T04TF,707557926,410,1,No,No,No,WOOD,50,50.00999832,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,265.519989,0.699999988,1,0,86014.4375
00:00.0,CHETWYND,W50P0W15,707557898,510,1,No,No,No,WOOD,491.8999939,494.6799927,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1756.88501,0.699999988,1,0,863.3097534
00:00.0,RIVERS,W40P0T02,707558765,410,1,Yes,Yes,No,WOOD,98.09999847,98.90000153,Pattern 10,B,NA,55,NULL,NULL,Tie Type 1,0,NULL,1361.005005,0.699999988,1,600,1678.743652
00:00.0,RIVERS,W40P0T01,707558765,410,1,Yes,Yes,No,WOOD,89.19999695,90.45999908,Pattern 10,B,NA,80,NULL,NULL,Tie Type 1,0,NULL,1622.324951,0.699999988,1,600,1281.743896
00:00.0,RIVERS,W40P0W10,707558765,610,RV66,Yes,Yes,No,WOOD,107.0199966,107.0199966,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,135.0641174,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,510,RV66,Yes,Yes,No,WOOD,107.0199966,107.0999985,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,16.95000076,0.699999988,1,0,249.994278
00:00.0,RIVERS,W40P0W10,707558765,510,RV66,Yes,Yes,No,WOOD,107.0199966,107.0999985,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,17.73999977,0.699999988,1,0,249.994278
00:00.0,RIVERS,W40P0W10,707558765,610,RV66,Yes,Yes,No,WOOD,107.0199966,107.0199966,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,135.0641174,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,510,RV66,Yes,Yes,No,WOOD,107.0199966,107.0999985,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,17.73999977,0.699999988,1,0,249.994278
00:00.0,RIVERS,W40P0W10,707558765,610,RV66,Yes,Yes,No,WOOD,107.0199966,107.0199966,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,135.0641174,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,510,RV66,Yes,Yes,No,WOOD,107.0199966,107.0999985,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,17.73999977,0.699999988,1,0,249.994278
00:00.0,RIVERS,W40P0W10,707558765,610,RV66,Yes,Yes,No,WOOD,107.0199966,107.0199966,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,135.0641174,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,510,RV66,Yes,Yes,No,WOOD,107.0199966,107.0999985,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,17.73999977,0.699999988,1,0,249.994278
00:00.0,RIVERS,W40P0W10,707558765,610,RV66,Yes,Yes,No,WOOD,107.0199966,107.0199966,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,48.94250107,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,610,RV66,Yes,Yes,No,WOOD,107.0199966,107.0199966,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,48.94250107,0.699999988,1,0,0
00:00.0,RIVERS,W40P0W10,707558765,510,RV66,Yes,Yes,No,WOOD,107.0199966,107.0999985,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,16.95000076,0.699999988,1,0,249.994278
00:00.0,DRUMHELLER,W52T02TK,707559279,710,1,No,No,No,WOOD,0,0,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,135.0641174,0.699999988,1,0,0
00:00.0,KITIMAT,W54T02TD,707559709,410,1,No,No,No,WOOD,12.69999981,12.69999981,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,161.3562317,0.699999988,1,480,0
00:00.0,CHETWYND,W54T0500,707559604,410,1,No,No,No,WOOD,545,550.039978,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,357.875,0.699999988,1,0,79.36542511
00:00.0,CHETWYND,W54T0500,707559604,410,1,No,No,No,WOOD,545,550.039978,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,357.875,0.699999988,1,0,79.36542511
00:00.0,SLAVE LAKE,W55T01TA,707559499,410,1,No,No,No,WOOD,178.8300018,179.0399933,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,624.3049927,0.699999988,1,0,3190.605957
00:00.0,ALBREDA,W51T0100,707560849,410,1,Yes,Yes,No,CONCRETE,87.62999725,87.66999817,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,115.9400024,0.699999988,1,0,2874.934082
00:00.0,WATROUS,W44T02TE,707560283,710,1,Yes,Yes,No,WOOD,155.75,157.3999939,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,1266.314941,0.699999988,1,0,775.760437
00:00.0,WATROUS,W44T02TE,707560283,710,1,Yes,Yes,No,WOOD,155.75,157.3999939,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,1266.314941,0.699999988,1,0,775.760437
00:00.0,WATROUS,W44T02TE,707560283,710,1,Yes,Yes,No,WOOD,155.75,157.3999939,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,1266.314941,0.699999988,1,0,775.760437
00:00.0,YALE,W53T02TJ,707560115,710,1,No,No,No,CONCRETE,101.5999985,101.5999985,Pattern 10,D,NA,0,NULL,NULL,NA,0,NULL,120.7600021,0.699999988,1,0,5280
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,120.6100006,122.5,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,35.90499878,0.699999988,1,180,22.75132942
00:00.0,WATROUS,W44T0200,707561168,410,1,Yes,Yes,No,WOOD,0.75,0.860000014,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,48.83499908,0.699999988,1,0,445.4544983
00:00.0,SUPERIOR,S71T04TA,707561198,410,1,No,No,No,WOOD,260.3099976,260.3500061,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,30.20499992,0.699999988,1,0,749.8398438
00:00.0,NECHAKO,W54T03TO,707561850,710,1,No,No,No,CONCRETE,69,69,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,1.320000052,0.699999988,1,0,0
00:00.0,NECHAKO,W54T03TE,707561850,410,1,No,No,No,CONCRETE,15.81999969,15.89999962,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,220.9550018,0.699999988,1,0,2775.002686
00:00.0,GRANDE CACHE,W50P0T03,707562169,410,1,No,No,No,WOOD,23.29999924,23.60000038,Pattern 8,A,NA,125,NULL,NULL,NA,0,NULL,396.980011,0.699999988,1,470,1419.994629
00:00.0,GRANDE CACHE,W50P0T03,707562169,410,1,No,No,No,WOOD,47.90000153,49.88999939,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1245.969971,0.699999988,1,480,577.8900757
00:00.0,NECHAKO,W54T03TO,707561850,710,1,No,No,No,CONCRETE,54.13000107,54.59999847,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,150.2149963,0.699999988,1,0,5319.178223
00:00.0,NECHAKO,W54T03TE,707561850,410,1,No,No,No,CONCRETE,15.72999954,15.80000019,Pattern 8,D,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,183.1399994,0.699999988,1,0,2571.404785
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,116.5400009,119,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,68.61499786,0.699999988,1,180,20.73171425
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,117.1100006,119,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,37.81499863,0.699999988,1,180,26.98413658
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,116.5400009,119,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,68.61499786,0.699999988,1,180,20.73171425
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,117.1100006,119,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,37.81499863,0.699999988,1,180,26.98413658
00:00.0,ALBREDA,W51T0100,707560849,410,1,Yes,Yes,No,CONCRETE,87.56999969,87.62999725,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,151.4900055,0.699999988,1,0,2433.432373
00:00.0,SLAVE LAKE,W55T01TA,707559499,410,1,No,No,No,WOOD,178.9700012,179.1000061,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,255.6849976,0.699999988,1,0,2076.844971
00:00.0,DRUMHELLER,W52T02TK,707559279,710,F100,No,No,No,WOOD,0,0.310000002,Pattern 6,D,NA,0,NULL,NULL,Tie Type 1,0,NULL,640.6900024,0.699999988,1,0,5329.032227
00:00.0,RIVERS,W40P0T01,707558765,410,1,Yes,Yes,No,WOOD,93.59999847,95.63999939,Pattern 10,D,NA,30,NULL,NULL,Tie Type 1,0,NULL,2315.949951,0.699999988,1,60,1373.038574
00:00.0,RIVERS,W40P0T02,707558765,410,RV56,Yes,Yes,No,WOOD,101,105,Pattern 10,B,NA,20,NULL,NULL,Tie Type 1,0,NULL,2909.175049,0.699999988,1,600,850
00:00.0,SKEENA,W54T0200,707559249,410,1,No,No,No,WOOD,4,4,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,TELKWA,W54T08TH,707558754,710,1,No,No,No,CONCRETE,102.2399979,103.5,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,246.6000061,0.699999988,1,0,2211.107422
00:00.0,TELKWA,W54T08TH,707558754,710,1,No,No,No,CONCRETE,102.2399979,103.5,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,246.6000061,0.699999988,1,0,2211.107422
00:00.0,FORT FRANCES,W42T0400,707557926,710,1,No,No,No,WOOD,63.5,64.55999756,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,553.9000244,0.699999988,1,0,5283.03125
00:00.0,YALE,W53T02TJ,707558174,710,1,No,No,No,CONCRETE,100.5999985,101.0299988,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,156.6399994,0.699999988,1,0,5269.763672
00:00.0,FORT FRANCES,W42T04TF,707557926,410,1,No,No,No,WOOD,64.69999695,64.69999695,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,21.73492813,0.699999988,1,0,0
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,55.29999924,60.02999878,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,665.5,0.699999988,1,0,1786.469482
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,55.29999924,60.02999878,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,315.2950134,0.699999988,1,0,1786.469482
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,55.29999924,60.02999878,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,315.2950134,0.699999988,1,0,1786.469482
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,55.29999924,60.02999878,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,315.2950134,0.699999988,1,0,1786.469482
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,55.29999924,60.02999878,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,315.2950134,0.699999988,1,0,1786.469482
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,60.20000076,63.24000168,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,327.0650024,0.699999988,1,0,3198.354248
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,60.20000076,63.24000168,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,327.0650024,0.699999988,1,0,3198.354248
00:00.0,FORT FRANCES,W42T04TD,707557926,710,1,No,No,No,WOOD,60.20000076,63.24000168,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,327.0650024,0.699999988,1,0,3198.354248
00:00.0,FORT FRANCES,W42T0400,707557926,710,1,No,No,No,WOOD,63.09999847,65.33000183,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,652.3300171,0.699999988,1,0,5269.050293
00:00.0,TELKWA,W54T08TH,707558754,710,1,No,No,No,CONCRETE,98.80000305,98.80000305,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,1.320000052,0.699999988,1,0,0
00:00.0,RIVERS,W40P0T02,707558765,410,1,Yes,Yes,No,WOOD,105,108,Pattern 10,D,NA,30,NULL,NULL,Tie Type 1,0,NULL,3026.705078,0.699999988,1,600,1021.333313
